Symbol,Name,TotalScore,Growth,Profitability,Stability,Activity,Price,PER,EPS,MarketCap,EPS_Growth,PEG,Error,Links
101490,에스앤에스텍,86.375,100.0,76.6,97.2,71.7,89400.0,46.27,1932.0,19073.0,39.86486486486486,1.160671186440678,,"<a href=""https://m.stock.naver.com/domestic/stock/101490/total"" target=""_blank"">Naver Mobile</a>"
082920,비츠로셀,86.3,100.0,90.2,98.8,56.2,20500.0,16.15,1269.0,9295.0,62.71186440677966,0.257527027027027,,"<a href=""https://m.stock.naver.com/domestic/stock/082920/total"" target=""_blank"">Naver Mobile</a>"
176750,듀켐바이오,86.3,,85.7,92.3,80.9,9860.0,35.85,275.0,2806.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/176750/total"" target=""_blank"">Naver Mobile</a>"
042000,카페24,86.3,88.5,80.9,95.8,80.0,33950.0,22.16,1532.0,8234.0,2225.0,0.009959550561797753,,"<a href=""https://m.stock.naver.com/domestic/stock/042000/total"" target=""_blank"">Naver Mobile</a>"
036030,케이티알파,86.275,83.3,78.2,97.1,86.5,5020.0,5.98,840.0,2461.0,174.66666666666666,0.03423664122137405,,"<a href=""https://m.stock.naver.com/domestic/stock/036030/total"" target=""_blank"">Naver Mobile</a>"
031980,피에스케이홀딩스,86.175,100.0,95.8,92.1,56.8,73900.0,14.0,5277.0,15935.0,52.41286863270778,0.2671099744245524,,"<a href=""https://m.stock.naver.com/domestic/stock/031980/total"" target=""_blank"">Naver Mobile</a>"
251120,바이오에프디엔씨,86.075,97.4,92.6,98.8,55.5,15490.0,19.03,814.0,1347.0,36.53846153846153,0.5208210526315791,,"<a href=""https://m.stock.naver.com/domestic/stock/251120/total"" target=""_blank"">Naver Mobile</a>"
119850,지엔씨에너지,86.05000000000001,83.8,83.5,94.9,82.0,37900.0,15.48,2449.0,6234.0,0.75,20.64,,"<a href=""https://m.stock.naver.com/domestic/stock/119850/total"" target=""_blank"">Naver Mobile</a>"
263700,케어랩스,86.03333333333335,100.0,77.6,80.5,,2950.0,5.02,588.0,573.0,157.76699029126212,0.03181907692307692,,"<a href=""https://m.stock.naver.com/domestic/stock/263700/total"" target=""_blank"">Naver Mobile</a>"
196170,알테오젠,86.025,100.0,100.0,68.6,75.5,382000.0,162.69,2348.0,204392.0,2562.0,0.06350117096018736,,"<a href=""https://m.stock.naver.com/domestic/stock/196170/total"" target=""_blank"">Naver Mobile</a>"
452450,피아이이,86.0,,,86.0,,6440.0,,-211.0,2311.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/452450/total"" target=""_blank"">Naver Mobile</a>"
094850,참좋은여행,85.93333333333334,100.0,69.9,87.9,,6040.0,8.87,681.0,846.0,111.11111111111111,0.07982999999999998,,"<a href=""https://m.stock.naver.com/domestic/stock/094850/total"" target=""_blank"">Naver Mobile</a>"
473980,노머스,85.83333333333333,,76.2,97.1,84.2,22650.0,22.16,1022.0,2504.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/473980/total"" target=""_blank"">Naver Mobile</a>"
214150,클래시스,85.80000000000001,100.0,97.3,98.8,47.1,63400.0,35.18,1802.0,41531.0,38.98704358068316,0.9023510574018127,,"<a href=""https://m.stock.naver.com/domestic/stock/214150/total"" target=""_blank"">Naver Mobile</a>"
257720,실리콘투,85.64999999999999,100.0,80.4,98.0,64.2,43000.0,16.56,2597.0,26304.0,66.97061803444782,0.24727261724659605,,"<a href=""https://m.stock.naver.com/domestic/stock/257720/total"" target=""_blank"">Naver Mobile</a>"
214450,파마리서치,85.575,100.0,95.8,97.8,48.7,345000.0,26.52,13007.0,35844.0,70.5749718151071,0.375770607028754,,"<a href=""https://m.stock.naver.com/domestic/stock/214450/total"" target=""_blank"">Naver Mobile</a>"
336570,원텍,85.50000000000001,100.0,98.8,93.9,49.3,7990.0,16.65,480.0,7189.0,76.22950819672131,0.21841935483870967,,"<a href=""https://m.stock.naver.com/domestic/stock/336570/total"" target=""_blank"">Naver Mobile</a>"
095610,테스,85.5,100.0,82.4,85.0,74.6,66100.0,19.44,3400.0,12797.0,366.66666666666663,0.053018181818181825,,"<a href=""https://m.stock.naver.com/domestic/stock/095610/total"" target=""_blank"">Naver Mobile</a>"
060850,영림원소프트랩,85.475,98.5,62.8,97.1,83.5,6210.0,7.25,856.0,505.0,109.09090909090908,0.06645833333333334,,"<a href=""https://m.stock.naver.com/domestic/stock/060850/total"" target=""_blank"">Naver Mobile</a>"
070590,한솔인티큐브,85.4,100.0,54.1,87.5,100.0,1842.0,22.74,81.0,256.0,127.49999999999999,0.1783529411764706,,"<a href=""https://m.stock.naver.com/domestic/stock/070590/total"" target=""_blank"">Naver Mobile</a>"
333050,모코엠시스,85.4,93.7,72.4,98.8,76.7,1269.0,11.86,107.0,312.0,44.44444444444444,0.26685,,"<a href=""https://m.stock.naver.com/domestic/stock/333050/total"" target=""_blank"">Naver Mobile</a>"
065710,서호전기,85.375,100.0,85.2,78.0,78.3,51900.0,13.45,3860.0,2673.0,87.73584905660378,0.15330107526881717,,"<a href=""https://m.stock.naver.com/domestic/stock/065710/total"" target=""_blank"">Naver Mobile</a>"
265560,영화테크,85.275,99.1,79.5,94.2,68.3,8510.0,6.34,1343.0,910.0,27.67857142857143,0.229058064516129,,"<a href=""https://m.stock.naver.com/domestic/stock/265560/total"" target=""_blank"">Naver Mobile</a>"
471820,셀로맥스사이언스,85.23333333333333,,84.4,98.3,73.0,5250.0,16.01,328.0,608.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/471820/total"" target=""_blank"">Naver Mobile</a>"
053980,오상자이엘,85.125,91.7,70.2,97.8,80.8,3310.0,6.3,525.0,628.0,41.42857142857143,0.15206896551724136,,"<a href=""https://m.stock.naver.com/domestic/stock/053980/total"" target=""_blank"">Naver Mobile</a>"
060720,KH바텍,85.0,100.0,59.2,92.8,88.0,16660.0,17.3,963.0,3945.0,98.26086956521739,0.17606194690265486,,"<a href=""https://m.stock.naver.com/domestic/stock/060720/total"" target=""_blank"">Naver Mobile</a>"
064850,에프앤가이드,85.0,90.0,88.5,91.3,70.2,14600.0,21.82,669.0,1666.0,32.758620689655174,0.6660842105263157,,"<a href=""https://m.stock.naver.com/domestic/stock/064850/total"" target=""_blank"">Naver Mobile</a>"
123860,아나패스,84.95,83.3,87.5,95.0,74.0,17410.0,11.27,1545.0,2111.0,113.63636363636364,0.09917599999999999,,"<a href=""https://m.stock.naver.com/domestic/stock/123860/total"" target=""_blank"">Naver Mobile</a>"
147830,제룡산업,84.725,90.1,88.8,89.2,70.8,7790.0,17.87,436.0,1558.0,35.9375,0.4972521739130435,,"<a href=""https://m.stock.naver.com/domestic/stock/147830/total"" target=""_blank"">Naver Mobile</a>"
068930,디지털대성,84.625,97.9,75.6,73.8,91.2,8560.0,11.51,744.0,2369.0,96.19047619047619,0.11965841584158415,,"<a href=""https://m.stock.naver.com/domestic/stock/068930/total"" target=""_blank"">Naver Mobile</a>"
223250,드림씨아이에스,84.575,91.4,85.5,87.7,73.7,5770.0,7.39,781.0,1418.0,302.17391304347825,0.024456115107913668,,"<a href=""https://m.stock.naver.com/domestic/stock/223250/total"" target=""_blank"">Naver Mobile</a>"
052600,한네트,84.575,83.9,76.8,96.9,80.7,3665.0,11.42,321.0,424.0,23.333333333333332,0.48942857142857144,,"<a href=""https://m.stock.naver.com/domestic/stock/052600/total"" target=""_blank"">Naver Mobile</a>"
052400,코나아이,84.525,96.8,92.9,80.5,67.9,60000.0,14.31,4192.0,8738.0,125.64102564102564,0.11389591836734694,,"<a href=""https://m.stock.naver.com/domestic/stock/052400/total"" target=""_blank"">Naver Mobile</a>"
173130,오파스넷,84.4,93.3,71.5,92.4,80.4,6970.0,6.29,1108.0,909.0,126.5625,0.049698765432098765,,"<a href=""https://m.stock.naver.com/domestic/stock/173130/total"" target=""_blank"">Naver Mobile</a>"
014940,오리엔탈정공,84.3,83.5,78.7,86.2,88.8,7750.0,14.62,530.0,3532.0,30.270270270270274,0.48298214285714275,,"<a href=""https://m.stock.naver.com/domestic/stock/014940/total"" target=""_blank"">Naver Mobile</a>"
290560,신시웨이,84.25,97.0,85.5,78.6,75.9,8400.0,10.98,765.0,313.0,2900.0,0.003786206896551724,,"<a href=""https://m.stock.naver.com/domestic/stock/290560/total"" target=""_blank"">Naver Mobile</a>"
153460,네이블,84.225,100.0,77.2,80.7,79.0,7730.0,9.56,809.0,505.0,507.6923076923077,0.01883030303030303,,"<a href=""https://m.stock.naver.com/domestic/stock/153460/total"" target=""_blank"">Naver Mobile</a>"
318160,셀바이오휴먼텍,84.175,100.0,75.4,91.5,69.8,7610.0,8.32,915.0,711.0,507.1428571428571,0.016405633802816903,,"<a href=""https://m.stock.naver.com/domestic/stock/318160/total"" target=""_blank"">Naver Mobile</a>"
049480,오픈베이스,84.075,90.5,63.8,88.7,93.3,2325.0,6.48,359.0,731.0,314.81481481481484,0.020583529411764705,,"<a href=""https://m.stock.naver.com/domestic/stock/049480/total"" target=""_blank"">Naver Mobile</a>"
472850,폰드그룹,84.05,100.0,70.4,90.0,75.8,6620.0,11.0,602.0,3811.0,162.87878787878788,0.06753488372093024,,"<a href=""https://m.stock.naver.com/domestic/stock/472850/total"" target=""_blank"">Naver Mobile</a>"
053800,안랩,84.025,89.5,79.5,95.6,71.5,65600.0,15.15,4329.0,7299.0,43.452380952380956,0.3486575342465753,,"<a href=""https://m.stock.naver.com/domestic/stock/053800/total"" target=""_blank"">Naver Mobile</a>"
319400,현대무벡스,84.0,96.1,62.7,84.4,92.8,27450.0,120.93,227.0,3573.0,65.40880503144653,1.848833653846154,,"<a href=""https://m.stock.naver.com/domestic/stock/319400/total"" target=""_blank"">Naver Mobile</a>"
484810,티엑스알로보틱스,84.0,,,84.0,,18580.0,,-28.0,2871.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/484810/total"" target=""_blank"">Naver Mobile</a>"
049720,고려신용정보,83.95,70.5,76.5,92.5,96.3,10630.0,11.0,966.0,1520.0,4.580152671755725,2.401666666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/049720/total"" target=""_blank"">Naver Mobile</a>"
108380,대양전기공업,83.92500000000001,100.0,67.5,98.8,69.4,29800.0,10.39,2867.0,2851.0,109.16030534351144,0.0951811188811189,,"<a href=""https://m.stock.naver.com/domestic/stock/108380/total"" target=""_blank"">Naver Mobile</a>"
310200,애니플러스,83.9,93.7,86.8,74.6,80.5,3045.0,6.37,478.0,1588.0,28.24858757062147,0.225498,,"<a href=""https://m.stock.naver.com/domestic/stock/310200/total"" target=""_blank"">Naver Mobile</a>"
482630,삼양엔씨켐,83.9,,76.6,97.2,77.9,40000.0,31.03,1289.0,4378.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/482630/total"" target=""_blank"">Naver Mobile</a>"
059100,아이컴포넌트,83.85,91.3,85.4,95.3,63.4,6610.0,6.58,1004.0,467.0,745.4545454545454,0.008826829268292685,,"<a href=""https://m.stock.naver.com/domestic/stock/059100/total"" target=""_blank"">Naver Mobile</a>"
307280,원바이오젠,83.825,91.9,85.8,98.8,58.8,7700.0,8.57,899.0,546.0,29.411764705882355,0.29138,,"<a href=""https://m.stock.naver.com/domestic/stock/307280/total"" target=""_blank"">Naver Mobile</a>"
263860,지니언스,83.80000000000001,88.5,82.5,89.1,75.1,17590.0,17.0,1035.0,1597.0,25.333333333333336,0.6710526315789473,,"<a href=""https://m.stock.naver.com/domestic/stock/263860/total"" target=""_blank"">Naver Mobile</a>"
236200,슈프리마,83.70000000000002,95.0,88.8,96.9,54.1,45350.0,10.04,4515.0,3291.0,18.97810218978102,0.5290307692307693,,"<a href=""https://m.stock.naver.com/domestic/stock/236200/total"" target=""_blank"">Naver Mobile</a>"
079960,동양이엔피,83.55,86.3,73.9,89.4,84.6,33600.0,3.65,9202.0,2641.0,46.35627530364373,0.07873799126637554,,"<a href=""https://m.stock.naver.com/domestic/stock/079960/total"" target=""_blank"">Naver Mobile</a>"
417970,모델솔루션,83.5,91.7,69.5,98.0,74.8,21150.0,20.3,1042.0,1353.0,67.5,0.30074074074074075,,"<a href=""https://m.stock.naver.com/domestic/stock/417970/total"" target=""_blank"">Naver Mobile</a>"
109080,옵티시스,83.47500000000001,98.2,86.9,94.6,54.2,8740.0,7.67,1140.0,493.0,170.83333333333331,0.04489756097560976,,"<a href=""https://m.stock.naver.com/domestic/stock/109080/total"" target=""_blank"">Naver Mobile</a>"
194480,데브시스터즈,83.39999999999999,100.0,71.4,78.8,,36850.0,22.59,1631.0,4470.0,45.588235294117645,0.4955225806451613,,"<a href=""https://m.stock.naver.com/domestic/stock/194480/total"" target=""_blank"">Naver Mobile</a>"
163730,핑거,83.375,99.1,54.9,87.2,92.3,11940.0,38.77,308.0,1123.0,81.25,0.4771692307692308,,"<a href=""https://m.stock.naver.com/domestic/stock/163730/total"" target=""_blank"">Naver Mobile</a>"
481070,에이유브랜즈,83.36666666666666,,86.5,93.2,70.4,25950.0,83.17,312.0,3675.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/481070/total"" target=""_blank"">Naver Mobile</a>"
094840,슈프리마에이치큐,83.325,89.5,79.9,89.1,74.8,7110.0,4.21,1687.0,745.0,28.26086956521739,0.14896923076923077,,"<a href=""https://m.stock.naver.com/domestic/stock/094840/total"" target=""_blank"">Naver Mobile</a>"
194700,노바렉스,83.25,100.0,67.5,97.6,67.9,15000.0,7.79,1925.0,2813.0,92.51336898395722,0.08420404624277457,,"<a href=""https://m.stock.naver.com/domestic/stock/194700/total"" target=""_blank"">Naver Mobile</a>"
041460,한국전자인증,83.2,83.3,82.3,92.2,75.0,4275.0,12.5,342.0,812.0,282.3529411764706,0.04427083333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/041460/total"" target=""_blank"">Naver Mobile</a>"
126640,화신정공,83.2,92.7,54.6,91.0,94.5,1476.0,6.39,231.0,517.0,240.0,0.026625,,"<a href=""https://m.stock.naver.com/domestic/stock/126640/total"" target=""_blank"">Naver Mobile</a>"
054930,유신,83.025,96.0,66.1,80.1,89.9,25000.0,2.98,8381.0,750.0,104.91803278688525,0.028403124999999998,,"<a href=""https://m.stock.naver.com/domestic/stock/054930/total"" target=""_blank"">Naver Mobile</a>"
008470,부스타,83.025,99.0,48.8,98.8,85.5,3795.0,10.57,359.0,319.0,114.28571428571428,0.09248750000000001,,"<a href=""https://m.stock.naver.com/domestic/stock/008470/total"" target=""_blank"">Naver Mobile</a>"
092130,이크레더블,83.0,66.1,97.8,81.4,86.7,15870.0,14.69,1080.0,1911.0,-7.142857142857142,,,"<a href=""https://m.stock.naver.com/domestic/stock/092130/total"" target=""_blank"">Naver Mobile</a>"
084180,수성웹툰,83.0,100.0,73.6,71.0,87.4,1570.0,,-443.0,284.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/084180/total"" target=""_blank"">Naver Mobile</a>"
042370,비츠로테크,82.95,96.7,75.8,98.8,60.5,10660.0,42.3,252.0,2793.0,96.78899082568807,0.4370331753554502,,"<a href=""https://m.stock.naver.com/domestic/stock/042370/total"" target=""_blank"">Naver Mobile</a>"
259630,엠플러스,82.94999999999999,92.3,82.9,76.7,79.9,12720.0,7.05,1804.0,1551.0,112.5,0.06266666666666666,,"<a href=""https://m.stock.naver.com/domestic/stock/259630/total"" target=""_blank"">Naver Mobile</a>"
036200,유니셈,82.875,97.7,57.3,98.8,77.7,10090.0,23.47,430.0,3094.0,28.431372549019606,0.8254965517241379,,"<a href=""https://m.stock.naver.com/domestic/stock/036200/total"" target=""_blank"">Naver Mobile</a>"
006140,피제이전자,82.825,91.2,65.7,95.5,78.9,7580.0,11.96,634.0,1137.0,35.714285714285715,0.33488,,"<a href=""https://m.stock.naver.com/domestic/stock/006140/total"" target=""_blank"">Naver Mobile</a>"
296640,이노룰스,82.82499999999999,93.5,67.2,93.7,76.9,5330.0,11.1,480.0,276.0,13.636363636363635,0.8140000000000001,,"<a href=""https://m.stock.naver.com/domestic/stock/296640/total"" target=""_blank"">Naver Mobile</a>"
145020,휴젤,82.80000000000001,92.2,94.4,98.8,45.8,253500.0,22.25,11391.0,31191.0,26.94023193577163,0.8259023178807947,,"<a href=""https://m.stock.naver.com/domestic/stock/145020/total"" target=""_blank"">Naver Mobile</a>"
092460,한라IMS,82.8,100.0,76.2,98.5,56.5,15010.0,11.03,1361.0,2568.0,76.51515151515152,0.14415445544554453,,"<a href=""https://m.stock.naver.com/domestic/stock/092460/total"" target=""_blank"">Naver Mobile</a>"
060250,NHN KCP,82.69999999999999,84.1,61.8,90.0,94.9,20850.0,18.23,1144.0,8373.0,11.98044009779951,1.5216469387755103,,"<a href=""https://m.stock.naver.com/domestic/stock/060250/total"" target=""_blank"">Naver Mobile</a>"
019770,서연탑메탈,82.69999999999999,96.5,63.7,94.1,76.5,3965.0,4.33,915.0,462.0,45.20547945205479,0.0957848484848485,,"<a href=""https://m.stock.naver.com/domestic/stock/019770/total"" target=""_blank"">Naver Mobile</a>"
418470,KT밀리의서재,82.69999999999999,77.3,80.9,96.2,76.4,14710.0,10.59,1389.0,1260.0,-28.313253012048197,,,"<a href=""https://m.stock.naver.com/domestic/stock/418470/total"" target=""_blank"">Naver Mobile</a>"
368770,파이버프로,82.675,100.0,81.0,98.8,50.9,14900.0,53.79,277.0,4895.0,71.69811320754717,0.750228947368421,,"<a href=""https://m.stock.naver.com/domestic/stock/368770/total"" target=""_blank"">Naver Mobile</a>"
053060,세동,82.65,92.9,68.6,72.8,96.3,1309.0,2.31,566.0,231.0,350.0,0.0066,,"<a href=""https://m.stock.naver.com/domestic/stock/053060/total"" target=""_blank"">Naver Mobile</a>"
034950,한국기업평가,82.64999999999999,72.8,93.3,87.8,76.7,113500.0,20.32,5586.0,5153.0,4.958677685950414,4.0978666666666665,,"<a href=""https://m.stock.naver.com/domestic/stock/034950/total"" target=""_blank"">Naver Mobile</a>"
458650,성우,82.63333333333334,,72.2,93.1,82.6,12820.0,9.2,1393.0,1929.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/458650/total"" target=""_blank"">Naver Mobile</a>"
205100,엑셈,82.575,95.9,76.9,77.1,80.4,2070.0,17.69,117.0,1479.0,200.0,0.08845,,"<a href=""https://m.stock.naver.com/domestic/stock/205100/total"" target=""_blank"">Naver Mobile</a>"
071200,인피니트헬스케어,82.57499999999999,81.7,82.5,85.6,80.5,6650.0,4.4,1510.0,1622.0,23.411371237458194,0.18794285714285716,,"<a href=""https://m.stock.naver.com/domestic/stock/071200/total"" target=""_blank"">Naver Mobile</a>"
166090,하나머티리얼즈,82.52499999999999,95.9,77.3,88.2,68.7,59100.0,35.12,1683.0,11689.0,44.97816593886463,0.7808233009708737,,"<a href=""https://m.stock.naver.com/domestic/stock/166090/total"" target=""_blank"">Naver Mobile</a>"
123420,위메이드플레이,82.475,87.1,81.6,86.2,75.0,8010.0,2.05,3908.0,845.0,4390.0,0.0004669703872437357,,"<a href=""https://m.stock.naver.com/domestic/stock/123420/total"" target=""_blank"">Naver Mobile</a>"
084370,유진테크,82.39999999999999,99.7,80.3,94.2,55.4,112000.0,41.84,2677.0,25666.0,88.61538461538461,0.4721527777777778,,"<a href=""https://m.stock.naver.com/domestic/stock/084370/total"" target=""_blank"">Naver Mobile</a>"
115500,케이씨에스,82.35000000000001,65.9,73.2,96.8,93.5,9270.0,48.28,192.0,1112.0,33.33333333333333,1.4484000000000001,,"<a href=""https://m.stock.naver.com/domestic/stock/115500/total"" target=""_blank"">Naver Mobile</a>"
160980,싸이맥스,82.35,89.6,79.5,89.3,71.0,20050.0,8.03,2498.0,2190.0,565.8536585365854,0.014190948275862068,,"<a href=""https://m.stock.naver.com/domestic/stock/160980/total"" target=""_blank"">Naver Mobile</a>"
041190,우리기술투자,82.325,99.6,82.2,97.5,50.0,7900.0,3.13,2523.0,6636.0,29.128580134064595,0.10745460251046024,,"<a href=""https://m.stock.naver.com/domestic/stock/041190/total"" target=""_blank"">Naver Mobile</a>"
216050,인크로스,82.30000000000001,82.0,85.9,93.4,67.9,7250.0,8.54,849.0,931.0,7.8431372549019605,1.0888499999999999,,"<a href=""https://m.stock.naver.com/domestic/stock/216050/total"" target=""_blank"">Naver Mobile</a>"
139670,키네마스터,82.175,83.3,84.2,86.4,74.8,2230.0,5.05,442.0,315.0,687.5,0.007345454545454545,,"<a href=""https://m.stock.naver.com/domestic/stock/139670/total"" target=""_blank"">Naver Mobile</a>"
262840,아이퀘스트,82.14999999999999,89.4,67.3,87.7,84.2,1744.0,6.68,261.0,369.0,57.14285714285714,0.1169,,"<a href=""https://m.stock.naver.com/domestic/stock/262840/total"" target=""_blank"">Naver Mobile</a>"
078070,유비쿼스홀딩스,82.10000000000001,99.5,69.5,98.8,60.6,11100.0,12.94,858.0,1954.0,86.74698795180723,0.14916944444444444,,"<a href=""https://m.stock.naver.com/domestic/stock/078070/total"" target=""_blank"">Naver Mobile</a>"
018120,진로발효,82.07500000000002,80.4,79.2,96.8,71.9,18210.0,9.76,1865.0,1206.0,26.804123711340207,0.3641230769230769,,"<a href=""https://m.stock.naver.com/domestic/stock/018120/total"" target=""_blank"">Naver Mobile</a>"
019550,SBI인베스트먼트,82.075,96.7,84.1,97.5,50.0,807.0,16.47,49.0,1308.0,27.419354838709676,0.6006705882352941,,"<a href=""https://m.stock.naver.com/domestic/stock/019550/total"" target=""_blank"">Naver Mobile</a>"
332370,아이디피,81.97500000000001,96.9,88.1,94.3,48.6,5210.0,5.69,915.0,692.0,42.35294117647059,0.13434722222222223,,"<a href=""https://m.stock.naver.com/domestic/stock/332370/total"" target=""_blank"">Naver Mobile</a>"
309960,LB인베스트먼트,81.925,100.0,84.4,76.8,66.5,6760.0,11.12,608.0,1569.0,230.2325581395349,0.0482989898989899,,"<a href=""https://m.stock.naver.com/domestic/stock/309960/total"" target=""_blank"">Naver Mobile</a>"
307930,컴퍼니케이,81.875,100.0,82.5,95.0,50.0,7320.0,27.21,269.0,1143.0,164.17910447761196,0.16573363636363636,,"<a href=""https://m.stock.naver.com/domestic/stock/307930/total"" target=""_blank"">Naver Mobile</a>"
044990,에이치엔에스하이텍,81.86666666666666,,80.8,90.2,74.6,16690.0,8.67,1925.0,1283.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/044990/total"" target=""_blank"">Naver Mobile</a>"
333430,일승,81.775,90.0,73.0,93.1,71.0,5630.0,34.54,163.0,1730.0,78.57142857142857,0.4396,,"<a href=""https://m.stock.naver.com/domestic/stock/333430/total"" target=""_blank"">Naver Mobile</a>"
083650,비에이치아이,81.725,100.0,83.1,53.8,90.0,75300.0,38.46,1958.0,23301.0,242.93785310734464,0.1583120930232558,,"<a href=""https://m.stock.naver.com/domestic/stock/083650/total"" target=""_blank"">Naver Mobile</a>"
042420,네오위즈홀딩스,81.65,90.6,67.6,86.9,81.5,27100.0,8.94,3032.0,2267.0,494.02985074626866,0.01809607250755287,,"<a href=""https://m.stock.naver.com/domestic/stock/042420/total"" target=""_blank"">Naver Mobile</a>"
017510,세명전기,81.625,100.0,93.2,80.5,52.8,10560.0,15.69,673.0,1610.0,96.15384615384616,0.163176,,"<a href=""https://m.stock.naver.com/domestic/stock/017510/total"" target=""_blank"">Naver Mobile</a>"
131030,옵투스제약,81.5,89.1,65.8,98.1,73.0,8000.0,11.56,692.0,1412.0,17.894736842105264,0.646,,"<a href=""https://m.stock.naver.com/domestic/stock/131030/total"" target=""_blank"">Naver Mobile</a>"
072950,빛샘전자,81.45,100.0,62.4,98.2,65.2,6180.0,6.61,935.0,498.0,100.0,0.0661,,"<a href=""https://m.stock.naver.com/domestic/stock/072950/total"" target=""_blank"">Naver Mobile</a>"
090850,현대이지웰,81.45,84.9,80.9,83.4,76.6,6100.0,8.96,681.0,1449.0,1057.142857142857,0.008475675675675677,,"<a href=""https://m.stock.naver.com/domestic/stock/090850/total"" target=""_blank"">Naver Mobile</a>"
200670,휴메딕스,81.375,76.6,93.7,98.8,56.4,41900.0,8.51,4923.0,4705.0,77.24358974358975,0.11017095435684646,,"<a href=""https://m.stock.naver.com/domestic/stock/200670/total"" target=""_blank"">Naver Mobile</a>"
015710,코콤,81.375,96.5,62.6,92.3,74.1,3895.0,14.98,260.0,683.0,187.5,0.07989333333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/015710/total"" target=""_blank"">Naver Mobile</a>"
093920,서원인텍,81.32499999999999,83.3,59.1,98.8,84.1,5200.0,6.67,780.0,967.0,39.04761904761905,0.1708170731707317,,"<a href=""https://m.stock.naver.com/domestic/stock/093920/total"" target=""_blank"">Naver Mobile</a>"
094360,칩스앤미디어,81.27499999999999,91.4,89.1,90.2,54.4,18850.0,46.2,408.0,4011.0,148.58757062146893,0.3109277566539924,,"<a href=""https://m.stock.naver.com/domestic/stock/094360/total"" target=""_blank"">Naver Mobile</a>"
356860,티엘비,81.225,100.0,61.2,86.3,77.4,55500.0,40.63,1366.0,5457.0,415.3846153846154,0.09781296296296296,,"<a href=""https://m.stock.naver.com/domestic/stock/356860/total"" target=""_blank"">Naver Mobile</a>"
002230,피에스텍,81.17500000000001,100.0,66.4,86.2,72.1,12440.0,23.25,535.0,2398.0,758.3333333333333,0.030659340659340662,,"<a href=""https://m.stock.naver.com/domestic/stock/002230/total"" target=""_blank"">Naver Mobile</a>"
039420,케이엘넷,81.125,60.5,84.5,98.8,80.7,2765.0,7.7,359.0,668.0,-2.247191011235955,,,"<a href=""https://m.stock.naver.com/domestic/stock/039420/total"" target=""_blank"">Naver Mobile</a>"
068330,일신바이오,81.125,94.7,88.2,95.9,45.7,1569.0,13.3,118.0,694.0,13.043478260869565,1.0196666666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/068330/total"" target=""_blank"">Naver Mobile</a>"
053580,웹케시,81.07499999999999,70.6,78.5,98.1,77.1,9720.0,13.17,738.0,1325.0,141.46341463414635,0.09309827586206897,,"<a href=""https://m.stock.naver.com/domestic/stock/053580/total"" target=""_blank"">Naver Mobile</a>"
067920,이글루,81.03333333333335,100.0,72.3,70.8,,5200.0,6.27,829.0,572.0,93.61702127659575,0.06697499999999999,,"<a href=""https://m.stock.naver.com/domestic/stock/067920/total"" target=""_blank"">Naver Mobile</a>"
080470,성창오토텍,81.025,100.0,62.3,77.5,84.3,4475.0,3.72,1202.0,327.0,69.23076923076923,0.05373333333333334,,"<a href=""https://m.stock.naver.com/domestic/stock/080470/total"" target=""_blank"">Naver Mobile</a>"
294570,쿠콘,81.0,82.3,94.1,76.0,71.6,33050.0,11.45,2887.0,3335.0,410.3448275862069,0.027903361344537813,,"<a href=""https://m.stock.naver.com/domestic/stock/294570/total"" target=""_blank"">Naver Mobile</a>"
254490,미래반도체,81.0,95.9,54.7,84.7,88.7,17690.0,25.27,700.0,2554.0,48.529411764705884,0.5207151515151515,,"<a href=""https://m.stock.naver.com/domestic/stock/254490/total"" target=""_blank"">Naver Mobile</a>"
033320,제이씨현시스템,80.94999999999999,97.6,53.3,86.2,86.7,4155.0,15.28,272.0,794.0,5300.0,0.002883018867924528,,"<a href=""https://m.stock.naver.com/domestic/stock/033320/total"" target=""_blank"">Naver Mobile</a>"
114630,폴라리스우노,80.9,95.5,58.5,98.8,70.8,545.0,7.57,72.0,479.0,15.686274509803921,0.48258750000000006,,"<a href=""https://m.stock.naver.com/domestic/stock/114630/total"" target=""_blank"">Naver Mobile</a>"
140860,파크시스템스,80.89999999999999,100.0,80.2,95.5,47.9,257000.0,36.64,7014.0,17981.0,61.18421052631579,0.598847311827957,,"<a href=""https://m.stock.naver.com/domestic/stock/140860/total"" target=""_blank"">Naver Mobile</a>"
