Symbol,Name,TotalScore,Growth,Profitability,Stability,Momentum,Price,PER,EPS,MarketCap,EPS_Growth,PEG,Error,Links
264660,씨앤지하이테크,75.93958333333333,73.65833333333333,66.68333333333334,89.00833333333334,74.40833333333333,19210.0,11.12,1727.0,1867.0,273.3333333333333,0.040682926829268294,,"<a href=""https://m.stock.naver.com/domestic/stock/264660/total"" target=""_blank"">Naver Mobile</a>"
042000,카페24,75.93333333333334,81.54166666666667,60.93333333333334,79.51666666666667,81.74166666666666,33950.0,22.16,1532.0,8234.0,2225.0,0.009959550561797753,,"<a href=""https://m.stock.naver.com/domestic/stock/042000/total"" target=""_blank"">Naver Mobile</a>"
230360,에코마케팅,75.87500000000001,66.06666666666668,74.275,96.73333333333333,66.425,15910.0,17.7,899.0,4932.0,-9.032258064516128,,,"<a href=""https://m.stock.naver.com/domestic/stock/230360/total"" target=""_blank"">Naver Mobile</a>"
099390,브레인즈컴퍼니,75.86458333333333,67.25,79.71666666666665,74.44999999999999,82.04166666666667,4700.0,8.15,577.0,386.0,34.285714285714285,0.23770833333333335,,"<a href=""https://m.stock.naver.com/domestic/stock/099390/total"" target=""_blank"">Naver Mobile</a>"
481070,에이유브랜즈,75.83125000000001,50.0,86.5,96.425,70.4,25950.0,83.17,312.0,3675.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/481070/total"" target=""_blank"">Naver Mobile</a>"
036670,삼양케이씨아이,75.83124999999998,69.66666666666667,76.20833333333333,98.1083333333333,59.34166666666667,6450.0,6.67,967.0,727.0,-21.014492753623188,,,"<a href=""https://m.stock.naver.com/domestic/stock/036670/total"" target=""_blank"">Naver Mobile</a>"
352090,스톰테크,75.82249999999999,50.0,80.20000000000002,97.55,75.53999999999999,3600.0,8.96,402.0,967.0,-44.390243902439025,,,"<a href=""https://m.stock.naver.com/domestic/stock/352090/total"" target=""_blank"">Naver Mobile</a>"
163730,핑거,75.80624999999999,61.28333333333333,56.79999999999999,92.37500000000001,92.76666666666667,11940.0,38.77,308.0,1123.0,81.25,0.4771692307692308,,"<a href=""https://m.stock.naver.com/domestic/stock/163730/total"" target=""_blank"">Naver Mobile</a>"
263920,휴엠앤씨,75.78541666666666,78.70833333333333,65.53333333333332,90.85000000000001,68.05,3980.0,43.26,92.0,390.0,-86.3013698630137,,,"<a href=""https://m.stock.naver.com/domestic/stock/263920/total"" target=""_blank"">Naver Mobile</a>"
005290,동진쎄미켐,75.76875,70.27499999999999,72.50833333333334,89.98333333333333,70.30833333333334,51500.0,24.99,2061.0,26478.0,-25.24682651622003,,,"<a href=""https://m.stock.naver.com/domestic/stock/005290/total"" target=""_blank"">Naver Mobile</a>"
005860,한일사료,75.75208333333333,71.64166666666667,54.94166666666667,81.99166666666667,94.43333333333332,3100.0,23.31,133.0,1222.0,307.69230769230774,0.07575749999999999,,"<a href=""https://m.stock.naver.com/domestic/stock/005860/total"" target=""_blank"">Naver Mobile</a>"
036890,진성티이씨,75.73124999999999,70.31666666666666,67.76666666666667,85.19166666666666,79.65,15990.0,10.46,1529.0,3523.0,118.47133757961782,0.08829139784946238,,"<a href=""https://m.stock.naver.com/domestic/stock/036890/total"" target=""_blank"">Naver Mobile</a>"
013030,하이록코리아,75.72916666666667,74.85833333333333,85.625,97.38333333333333,45.04999999999999,33600.0,8.88,3784.0,3954.0,2.417582417582418,3.673090909090909,,"<a href=""https://m.stock.naver.com/domestic/stock/013030/total"" target=""_blank"">Naver Mobile</a>"
042110,에스씨디,75.66041666666666,69.29166666666667,54.03333333333333,98.56666666666666,80.75,1349.0,12.15,111.0,652.0,-44.329896907216494,,,"<a href=""https://m.stock.naver.com/domestic/stock/042110/total"" target=""_blank"">Naver Mobile</a>"
045060,오공,75.63958333333332,60.53333333333334,59.449999999999996,98.79166666666664,83.78333333333332,2355.0,6.89,342.0,399.0,-37.634408602150536,,,"<a href=""https://m.stock.naver.com/domestic/stock/045060/total"" target=""_blank"">Naver Mobile</a>"
036560,KZ정밀,75.63333333333333,77.69166666666666,72.175,97.57499999999999,55.09166666666667,13850.0,19.62,706.0,2181.0,-48.372093023255815,,,"<a href=""https://m.stock.naver.com/domestic/stock/036560/total"" target=""_blank"">Naver Mobile</a>"
253590,네오셈,75.63125,79.84166666666665,73.425,82.075,67.18333333333334,16030.0,81.37,197.0,7032.0,-30.64516129032258,,,"<a href=""https://m.stock.naver.com/domestic/stock/253590/total"" target=""_blank"">Naver Mobile</a>"
131030,옵투스제약,75.61041666666665,73.91666666666667,66.64999999999999,98.67499999999997,63.20000000000001,8000.0,11.56,692.0,1412.0,17.894736842105264,0.646,,"<a href=""https://m.stock.naver.com/domestic/stock/131030/total"" target=""_blank"">Naver Mobile</a>"
032620,유비케어,75.60833333333333,75.55,49.475,91.28333333333335,86.125,4090.0,5.22,784.0,2135.0,5212.5,0.0010014388489208632,,"<a href=""https://m.stock.naver.com/domestic/stock/032620/total"" target=""_blank"">Naver Mobile</a>"
032750,삼진,75.57499999999999,78.59999999999998,53.550000000000004,91.89166666666665,78.25833333333334,3545.0,4.99,710.0,320.0,20.754716981132077,0.2404272727272727,,"<a href=""https://m.stock.naver.com/domestic/stock/032750/total"" target=""_blank"">Naver Mobile</a>"
124560,태웅로직스,75.5625,69.14999999999999,59.13333333333333,78.99166666666667,94.97499999999998,2765.0,20.95,132.0,1071.0,-79.35943060498221,,,"<a href=""https://m.stock.naver.com/domestic/stock/124560/total"" target=""_blank"">Naver Mobile</a>"
072990,에이치시티,75.52499999999999,77.45,66.05833333333332,81.10833333333332,77.48333333333333,6280.0,11.48,547.0,905.0,-15.789473684210526,,,"<a href=""https://m.stock.naver.com/domestic/stock/072990/total"" target=""_blank"">Naver Mobile</a>"
121890,에스디시스템,75.51458333333333,68.98333333333333,55.49166666666667,86.18333333333334,91.39999999999999,1583.0,,-74.0,210.0,-190.9090909090909,,,"<a href=""https://m.stock.naver.com/domestic/stock/121890/total"" target=""_blank"">Naver Mobile</a>"
142210,유니트론텍,75.50416666666666,81.06666666666666,59.366666666666674,75.36666666666666,86.21666666666665,6130.0,8.81,696.0,1288.0,-13.375796178343949,,,"<a href=""https://m.stock.naver.com/domestic/stock/142210/total"" target=""_blank"">Naver Mobile</a>"
155650,와이엠씨,75.49166666666666,66.74166666666666,59.59166666666666,89.02499999999999,86.60833333333333,4000.0,19.42,206.0,779.0,-28.57142857142857,,,"<a href=""https://m.stock.naver.com/domestic/stock/155650/total"" target=""_blank"">Naver Mobile</a>"
038390,레드캡투어,75.46666666666667,86.93333333333334,67.50000000000001,65.06666666666668,82.36666666666666,11580.0,7.31,1585.0,1936.0,28.985507246376812,0.252195,,"<a href=""https://m.stock.naver.com/domestic/stock/038390/total"" target=""_blank"">Naver Mobile</a>"
033050,제이엠아이,75.45625000000001,77.04166666666667,57.56666666666667,90.8,76.41666666666667,839.0,10.62,79.0,273.0,-16.666666666666664,,,"<a href=""https://m.stock.naver.com/domestic/stock/033050/total"" target=""_blank"">Naver Mobile</a>"
026150,특수건설,75.44166666666668,77.25,50.96666666666667,78.62500000000001,94.92500000000001,7060.0,10.28,687.0,1239.0,650.0,0.015815384615384613,,"<a href=""https://m.stock.naver.com/domestic/stock/026150/total"" target=""_blank"">Naver Mobile</a>"
031330,에스에이엠티,75.4375,71.35,54.925000000000004,89.0,86.47499999999998,4755.0,9.43,504.0,4755.0,-12.521739130434783,,,"<a href=""https://m.stock.naver.com/domestic/stock/031330/total"" target=""_blank"">Naver Mobile</a>"
094170,동운아나텍,75.41666666666667,82.69166666666666,77.80833333333334,77.85000000000001,63.31666666666666,30800.0,112.0,275.0,6440.0,-71.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/094170/total"" target=""_blank"">Naver Mobile</a>"
007820,에스엠코어,75.39166666666667,82.10833333333333,49.87500000000001,81.13333333333334,88.45,5980.0,40.68,147.0,1198.0,156.60377358490567,0.25976385542168673,,"<a href=""https://m.stock.naver.com/domestic/stock/007820/total"" target=""_blank"">Naver Mobile</a>"
035610,솔본,75.38541666666666,76.925,73.7,74.04166666666666,76.87499999999999,3915.0,2.58,1519.0,1071.0,11.229946524064172,0.22974285714285714,,"<a href=""https://m.stock.naver.com/domestic/stock/035610/total"" target=""_blank"">Naver Mobile</a>"
489500,엘케이켐,75.38125,50.0,81.0,93.425,77.1,42900.0,50.47,850.0,2693.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/489500/total"" target=""_blank"">Naver Mobile</a>"
003800,에이스침대,75.31041666666667,62.26666666666666,74.93333333333332,97.51666666666667,66.525,38300.0,6.66,5748.0,4247.0,1.9169329073482428,3.4743,,"<a href=""https://m.stock.naver.com/domestic/stock/003800/total"" target=""_blank"">Naver Mobile</a>"
458650,성우,75.30000000000001,50.0,72.2,96.4,82.6,12820.0,9.2,1393.0,1929.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/458650/total"" target=""_blank"">Naver Mobile</a>"
020180,대신정보통신,75.22708333333333,79.94999999999999,56.31666666666667,74.325,90.31666666666668,1030.0,3.58,288.0,396.0,166.03773584905662,0.021561363636363635,,"<a href=""https://m.stock.naver.com/domestic/stock/020180/total"" target=""_blank"">Naver Mobile</a>"
036120,서울평가정보,75.21666666666667,73.10833333333333,63.49166666666667,77.75000000000001,86.51666666666665,2000.0,11.36,176.0,710.0,158.33333333333331,0.07174736842105264,,"<a href=""https://m.stock.naver.com/domestic/stock/036120/total"" target=""_blank"">Naver Mobile</a>"
273640,와이엠텍,75.21625,60.589999999999996,80.10833333333333,95.925,64.24166666666666,8070.0,17.97,449.0,885.0,22.5,0.7986666666666666,,"<a href=""https://m.stock.naver.com/domestic/stock/273640/total"" target=""_blank"">Naver Mobile</a>"
094840,슈프리마에이치큐,75.20625,70.60833333333333,75.225,81.90833333333335,73.08333333333333,7110.0,4.21,1687.0,745.0,28.26086956521739,0.14896923076923077,,"<a href=""https://m.stock.naver.com/domestic/stock/094840/total"" target=""_blank"">Naver Mobile</a>"
204610,티쓰리,75.13958333333332,90.0,66.46666666666665,94.09166666666665,50.0,1910.0,8.38,228.0,1121.0,278.9473684210526,0.03004150943396227,,"<a href=""https://m.stock.naver.com/domestic/stock/204610/total"" target=""_blank"">Naver Mobile</a>"
060370,LS마린솔루션,75.11666666666667,87.96666666666665,59.583333333333336,79.68333333333335,73.23333333333333,28850.0,135.45,213.0,15071.0,-4.385964912280701,,,"<a href=""https://m.stock.naver.com/domestic/stock/060370/total"" target=""_blank"">Naver Mobile</a>"
060720,KH바텍,75.11666666666667,61.949999999999996,62.26666666666668,88.79166666666664,87.45833333333336,16660.0,17.3,963.0,3945.0,98.26086956521739,0.17606194690265486,,"<a href=""https://m.stock.naver.com/domestic/stock/060720/total"" target=""_blank"">Naver Mobile</a>"
095660,네오위즈,75.11250000000001,71.50833333333334,63.791666666666664,86.53333333333335,78.61666666666666,26150.0,25.34,1032.0,5716.0,-27.419354838709676,,,"<a href=""https://m.stock.naver.com/domestic/stock/095660/total"" target=""_blank"">Naver Mobile</a>"
058970,엠로,75.10814393939395,73.4909090909091,63.76666666666667,82.83333333333333,80.34166666666668,39500.0,85.5,462.0,4883.0,-46.666666666666664,,,"<a href=""https://m.stock.naver.com/domestic/stock/058970/total"" target=""_blank"">Naver Mobile</a>"
052400,코나아이,75.09166666666667,66.64166666666667,77.29166666666667,79.83333333333333,76.6,60000.0,14.31,4192.0,8738.0,125.64102564102564,0.11389591836734694,,"<a href=""https://m.stock.naver.com/domestic/stock/052400/total"" target=""_blank"">Naver Mobile</a>"
272290,이녹스첨단소재,75.08541666666667,67.31666666666668,71.93333333333334,92.80000000000001,68.29166666666666,37700.0,9.65,3908.0,7513.0,105.98958333333333,0.09104668304668305,,"<a href=""https://m.stock.naver.com/domestic/stock/272290/total"" target=""_blank"">Naver Mobile</a>"
290550,디케이티,75.05416666666666,71.91666666666666,59.14166666666665,83.24166666666667,85.91666666666667,10630.0,10.22,1040.0,2126.0,-17.716535433070867,,,"<a href=""https://m.stock.naver.com/domestic/stock/290550/total"" target=""_blank"">Naver Mobile</a>"
103230,에스앤더블류,75.04375,83.04166666666667,63.15,96.46666666666668,57.51666666666666,3950.0,4.03,979.0,284.0,268.42105263157896,0.015013725490196079,,"<a href=""https://m.stock.naver.com/domestic/stock/103230/total"" target=""_blank"">Naver Mobile</a>"
083650,비에이치아이,75.01666666666667,95.20833333333333,63.63333333333333,53.166666666666664,88.05833333333332,75300.0,38.46,1958.0,23301.0,242.93785310734464,0.1583120930232558,,"<a href=""https://m.stock.naver.com/domestic/stock/083650/total"" target=""_blank"">Naver Mobile</a>"
045390,대아티아이,75.00625,80.25,64.25833333333334,77.07499999999999,78.44166666666666,4645.0,16.59,280.0,3273.0,39.436619718309856,0.420675,,"<a href=""https://m.stock.naver.com/domestic/stock/045390/total"" target=""_blank"">Naver Mobile</a>"
950140,잉글우드랩,74.98541666666667,71.81666666666666,71.80833333333332,95.825,60.491666666666674,12750.0,10.09,1264.0,2533.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/950140/total"" target=""_blank"">Naver Mobile</a>"
011320,유니크,74.98125,83.86666666666666,50.708333333333336,76.75833333333334,88.59166666666668,4275.0,7.12,600.0,826.0,197.43589743589746,0.03606233766233766,,"<a href=""https://m.stock.naver.com/domestic/stock/011320/total"" target=""_blank"">Naver Mobile</a>"
045660,에이텍,74.96875,74.43333333333332,64.84166666666665,85.16666666666667,75.43333333333332,10200.0,5.05,2021.0,843.0,13.793103448275861,0.36612500000000003,,"<a href=""https://m.stock.naver.com/domestic/stock/045660/total"" target=""_blank"">Naver Mobile</a>"
025880,케이씨피드,74.93958333333335,78.06666666666668,62.60833333333334,88.425,70.65833333333335,2745.0,5.48,501.0,459.0,0.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/025880/total"" target=""_blank"">Naver Mobile</a>"
037460,삼지전자,74.93541666666667,79.38333333333334,53.80833333333333,79.79166666666666,86.75833333333333,21950.0,5.12,4283.0,3582.0,61.43187066974596,0.08334436090225564,,"<a href=""https://m.stock.naver.com/domestic/stock/037460/total"" target=""_blank"">Naver Mobile</a>"
131100,티엔엔터테인먼트,74.89166666666668,80.55833333333335,58.84166666666667,67.96666666666668,92.19999999999999,1416.0,,-103.0,457.0,88.58267716535433,,,"<a href=""https://m.stock.naver.com/domestic/stock/131100/total"" target=""_blank"">Naver Mobile</a>"
037030,파워넷,74.86666666666666,82.675,56.550000000000004,81.425,78.81666666666666,2950.0,7.56,390.0,743.0,-58.3732057416268,,,"<a href=""https://m.stock.naver.com/domestic/stock/037030/total"" target=""_blank"">Naver Mobile</a>"
094970,제이엠티,74.81250000000001,69.44166666666668,71.775,91.71666666666668,66.31666666666668,2735.0,6.33,432.0,458.0,-52.317880794701985,,,"<a href=""https://m.stock.naver.com/domestic/stock/094970/total"" target=""_blank"">Naver Mobile</a>"
225570,넥슨게임즈,74.78541666666666,88.3,66.58333333333333,75.51666666666668,68.74166666666666,12080.0,,-482.0,7956.0,-236.63793103448273,,,"<a href=""https://m.stock.naver.com/domestic/stock/225570/total"" target=""_blank"">Naver Mobile</a>"
267980,매일유업,74.77708333333332,66.56666666666666,55.30833333333334,91.09999999999998,86.13333333333334,40300.0,6.3,6398.0,3088.0,-6.191369606003752,,,"<a href=""https://m.stock.naver.com/domestic/stock/267980/total"" target=""_blank"">Naver Mobile</a>"
120240,대정화금,74.76666666666667,60.39166666666667,72.425,97.13333333333334,69.11666666666667,13240.0,10.07,1315.0,952.0,-13.636363636363635,,,"<a href=""https://m.stock.naver.com/domestic/stock/120240/total"" target=""_blank"">Naver Mobile</a>"
106190,하이텍팜,74.72291666666666,80.23333333333333,72.60833333333333,94.89166666666667,51.15833333333333,15140.0,13.43,1127.0,1610.0,-17.80821917808219,,,"<a href=""https://m.stock.naver.com/domestic/stock/106190/total"" target=""_blank"">Naver Mobile</a>"
083310,엘오티베큠,74.68333333333332,73.56666666666666,62.49166666666667,88.64999999999999,74.02499999999999,12700.0,,-376.0,2262.0,-156.30252100840337,,,"<a href=""https://m.stock.naver.com/domestic/stock/083310/total"" target=""_blank"">Naver Mobile</a>"
037350,성도이엔지,74.64791666666667,76.33333333333333,50.75833333333333,78.59166666666667,92.90833333333335,7270.0,4.57,1590.0,1106.0,-15.463917525773196,,,"<a href=""https://m.stock.naver.com/domestic/stock/037350/total"" target=""_blank"">Naver Mobile</a>"
204020,그리티,74.62916666666665,86.00833333333333,58.16666666666666,93.69999999999997,60.64166666666667,2070.0,7.72,268.0,403.0,-47.524752475247524,,,"<a href=""https://m.stock.naver.com/domestic/stock/204020/total"" target=""_blank"">Naver Mobile</a>"
415380,스튜디오삼익,74.613125,50.0,57.019999999999996,96.21249999999999,95.22,2220.0,8.84,251.0,254.0,-36.17021276595745,,,"<a href=""https://m.stock.naver.com/domestic/stock/415380/total"" target=""_blank"">Naver Mobile</a>"
482630,삼양엔씨켐,74.59375,50.0,76.6,93.87499999999999,77.9,40000.0,31.03,1289.0,4378.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/482630/total"" target=""_blank"">Naver Mobile</a>"
417180,핑거스토리,74.57513888888889,66.02,65.84444444444443,89.25833333333333,77.17777777777778,1780.0,5.87,303.0,312.0,363.6363636363636,0.0161425,,"<a href=""https://m.stock.naver.com/domestic/stock/417180/total"" target=""_blank"">Naver Mobile</a>"
201490,미투온,74.57083333333333,51.81666666666666,69.27499999999999,96.55833333333334,80.63333333333334,3980.0,,-5.0,1297.0,-102.22222222222221,,,"<a href=""https://m.stock.naver.com/domestic/stock/201490/total"" target=""_blank"">Naver Mobile</a>"
007370,진양제약,74.51874999999998,83.77499999999999,73.05833333333332,86.45833333333333,54.78333333333333,5000.0,11.76,425.0,707.0,-80.42704626334519,,,"<a href=""https://m.stock.naver.com/domestic/stock/007370/total"" target=""_blank"">Naver Mobile</a>"
036640,HRS,74.51666666666667,64.65,79.65833333333332,97.74999999999999,56.008333333333326,5220.0,5.67,920.0,854.0,3.4482758620689653,1.6443,,"<a href=""https://m.stock.naver.com/domestic/stock/036640/total"" target=""_blank"">Naver Mobile</a>"
264450,유비쿼스,74.48333333333332,63.03333333333333,80.225,98.7333333333333,55.94166666666666,12230.0,7.77,1574.0,1794.0,29.67032967032967,0.26187777777777776,,"<a href=""https://m.stock.naver.com/domestic/stock/264450/total"" target=""_blank"">Naver Mobile</a>"
065710,서호전기,74.47916666666666,64.49166666666666,82.29166666666667,82.375,68.75833333333333,51900.0,13.45,3860.0,2673.0,87.73584905660378,0.15330107526881717,,"<a href=""https://m.stock.naver.com/domestic/stock/065710/total"" target=""_blank"">Naver Mobile</a>"
041830,인바디,74.45416666666667,66.60833333333333,82.7,98.74999999999999,49.75833333333333,34250.0,14.16,2419.0,4617.0,3.1446540880503147,4.50288,,"<a href=""https://m.stock.naver.com/domestic/stock/041830/total"" target=""_blank"">Naver Mobile</a>"
046440,KG모빌리언스,74.44583333333334,60.11666666666667,62.25,88.80000000000001,86.61666666666666,5450.0,8.38,650.0,2072.0,-9.48905109489051,,,"<a href=""https://m.stock.naver.com/domestic/stock/046440/total"" target=""_blank"">Naver Mobile</a>"
072870,메가스터디,74.43333333333334,66.50833333333333,72.11666666666667,75.85000000000001,83.25833333333334,11420.0,7.02,1626.0,1361.0,-12.612612612612612,,,"<a href=""https://m.stock.naver.com/domestic/stock/072870/total"" target=""_blank"">Naver Mobile</a>"
053300,한국정보인증,74.42708333333333,88.39166666666665,72.39166666666668,85.11666666666666,51.80833333333333,6760.0,17.24,392.0,2869.0,-8.241758241758241,,,"<a href=""https://m.stock.naver.com/domestic/stock/053300/total"" target=""_blank"">Naver Mobile</a>"
089150,케이씨티,74.42708333333333,74.38333333333333,64.25,77.575,81.49999999999999,2640.0,44.75,59.0,453.0,-30.76923076923077,,,"<a href=""https://m.stock.naver.com/domestic/stock/089150/total"" target=""_blank"">Naver Mobile</a>"
297890,HB솔루션,74.41666666666666,75.28333333333332,75.28333333333333,77.76666666666667,69.33333333333333,2300.0,8.95,257.0,1682.0,24.161073825503358,0.3704305555555555,,"<a href=""https://m.stock.naver.com/domestic/stock/297890/total"" target=""_blank"">Naver Mobile</a>"
402490,그린리소스,74.39812500000001,83.3,62.239999999999995,80.0125,72.04,9740.0,13.06,746.0,1613.0,186.04651162790697,0.07019750000000001,,"<a href=""https://m.stock.naver.com/domestic/stock/402490/total"" target=""_blank"">Naver Mobile</a>"
460930,현대힘스,74.374375,50.0,69.08,93.6375,84.78,16750.0,29.44,569.0,5948.0,-13.675213675213676,,,"<a href=""https://m.stock.naver.com/domestic/stock/460930/total"" target=""_blank"">Naver Mobile</a>"
333430,일승,74.3717803030303,76.04545454545455,64.55833333333334,84.675,72.20833333333333,5630.0,34.54,163.0,1730.0,78.57142857142857,0.4396,,"<a href=""https://m.stock.naver.com/domestic/stock/333430/total"" target=""_blank"">Naver Mobile</a>"
051360,토비스,74.35833333333333,95.91666666666667,60.69166666666667,74.825,66.0,15780.0,5.05,3126.0,2374.0,21.153846153846153,0.23872727272727273,,"<a href=""https://m.stock.naver.com/domestic/stock/051360/total"" target=""_blank"">Naver Mobile</a>"
008370,원풍,74.30833333333332,65.33333333333334,67.16666666666667,92.04166666666664,72.69166666666666,4845.0,8.5,570.0,581.0,1.4925373134328357,5.695,,"<a href=""https://m.stock.naver.com/domestic/stock/008370/total"" target=""_blank"">Naver Mobile</a>"
101240,씨큐브,74.28333333333333,82.91666666666667,74.85,93.55833333333335,45.80833333333333,3970.0,3.98,998.0,431.0,40.54054054054054,0.09817333333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/101240/total"" target=""_blank"">Naver Mobile</a>"
348210,넥스틴,74.27708333333334,70.95833333333333,88.825,87.2,50.125,75100.0,61.86,1214.0,7868.0,-58.306188925081436,,,"<a href=""https://m.stock.naver.com/domestic/stock/348210/total"" target=""_blank"">Naver Mobile</a>"
419530,SAMG엔터,74.26249999999999,86.4,53.15555555555555,76.55,80.94444444444443,37750.0,9.78,3861.0,3709.0,200.88757396449702,0.0486839469808542,,"<a href=""https://m.stock.naver.com/domestic/stock/419530/total"" target=""_blank"">Naver Mobile</a>"
009780,엠에스씨,74.25625000000001,74.00000000000001,74.575,93.65833333333332,54.791666666666664,7850.0,5.71,1375.0,1382.0,26.17801047120419,0.21812199999999998,,"<a href=""https://m.stock.naver.com/domestic/stock/009780/total"" target=""_blank"">Naver Mobile</a>"
093520,매커스,74.25625000000001,72.40833333333333,79.08333333333333,69.04166666666667,76.49166666666666,24600.0,14.95,1646.0,3484.0,74.49664429530202,0.20068018018018016,,"<a href=""https://m.stock.naver.com/domestic/stock/093520/total"" target=""_blank"">Naver Mobile</a>"
469900,하나31호스팩,74.246875,100.0,61.7,85.28750000000001,50.0,2100.0,63.64,33.0,118.0,-50.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/469900/total"" target=""_blank"">Naver Mobile</a>"
448710,코츠테크놀로지,74.2388888888889,74.95,72.53333333333335,95.32222222222222,54.15,18560.0,9.81,1892.0,981.0,37.5,0.2616,,"<a href=""https://m.stock.naver.com/domestic/stock/448710/total"" target=""_blank"">Naver Mobile</a>"
006140,피제이전자,74.21666666666667,77.90833333333335,57.99166666666667,91.77500000000002,69.19166666666666,7580.0,11.96,634.0,1137.0,35.714285714285715,0.33488,,"<a href=""https://m.stock.naver.com/domestic/stock/006140/total"" target=""_blank"">Naver Mobile</a>"
094360,칩스앤미디어,74.16666666666667,73.075,78.18333333333334,83.85000000000001,61.55833333333334,18850.0,46.2,408.0,4011.0,148.58757062146893,0.3109277566539924,,"<a href=""https://m.stock.naver.com/domestic/stock/094360/total"" target=""_blank"">Naver Mobile</a>"
198080,캐프,74.16458333333333,74.38333333333334,57.258333333333326,81.475,83.54166666666667,2380.0,3.46,688.0,513.0,-27.450980392156865,,,"<a href=""https://m.stock.naver.com/domestic/stock/198080/total"" target=""_blank"">Naver Mobile</a>"
066700,테라젠이텍스,74.15,82.18333333333332,55.56666666666666,85.75,73.10000000000001,2840.0,,-1325.0,1055.0,-252.31788079470198,,,"<a href=""https://m.stock.naver.com/domestic/stock/066700/total"" target=""_blank"">Naver Mobile</a>"
039240,경남스틸,74.14166666666667,67.0,53.074999999999996,92.22500000000001,84.26666666666667,2670.0,8.99,297.0,720.0,77.77777777777779,0.11558571428571428,,"<a href=""https://m.stock.naver.com/domestic/stock/039240/total"" target=""_blank"">Naver Mobile</a>"
356860,티엘비,74.1375,72.35833333333332,56.25000000000001,86.51666666666667,81.425,55500.0,40.63,1366.0,5457.0,415.3846153846154,0.09781296296296296,,"<a href=""https://m.stock.naver.com/domestic/stock/356860/total"" target=""_blank"">Naver Mobile</a>"
388050,지투파워,74.13125,82.5,56.68333333333334,87.19166666666668,70.14999999999999,9530.0,39.38,242.0,1783.0,50.0,0.7876000000000001,,"<a href=""https://m.stock.naver.com/domestic/stock/388050/total"" target=""_blank"">Naver Mobile</a>"
099750,이지케어텍,74.05625,67.69166666666668,54.008333333333326,87.66666666666667,86.85833333333335,9080.0,41.65,218.0,1240.0,-18.91891891891892,,,"<a href=""https://m.stock.naver.com/domestic/stock/099750/total"" target=""_blank"">Naver Mobile</a>"
023600,삼보판지,74.01041666666667,56.18333333333333,64.33333333333334,98.60833333333333,76.91666666666667,10290.0,6.82,1508.0,1647.0,-39.40149625935162,,,"<a href=""https://m.stock.naver.com/domestic/stock/023600/total"" target=""_blank"">Naver Mobile</a>"
032680,소프트센,74.0,74.43333333333332,56.07499999999999,83.28333333333333,82.20833333333333,272.0,,-60.0,287.0,7.352941176470589,,,"<a href=""https://m.stock.naver.com/domestic/stock/032680/total"" target=""_blank"">Naver Mobile</a>"
264850,이랜시스,73.98333333333333,59.4,66.95,90.79166666666667,78.79166666666667,7740.0,55.68,139.0,2345.0,-28.8135593220339,,,"<a href=""https://m.stock.naver.com/domestic/stock/264850/total"" target=""_blank"">Naver Mobile</a>"
424760,벨로크,73.97178571428572,90.60000000000001,43.44285714285714,78.93,82.91428571428571,1101.0,,-61.0,218.0,162.5,,,"<a href=""https://m.stock.naver.com/domestic/stock/424760/total"" target=""_blank"">Naver Mobile</a>"
083500,에프엔에스테크,73.93125,83.13333333333334,66.65833333333335,76.10833333333333,69.82499999999999,15890.0,10.28,1546.0,1363.0,32.0,0.32125,,"<a href=""https://m.stock.naver.com/domestic/stock/083500/total"" target=""_blank"">Naver Mobile</a>"
012790,신일제약,73.93124999999999,73.55833333333332,76.3,98.58333333333331,47.283333333333324,5980.0,6.33,944.0,717.0,-25.657894736842106,,,"<a href=""https://m.stock.naver.com/domestic/stock/012790/total"" target=""_blank"">Naver Mobile</a>"
160980,싸이맥스,73.91250000000001,69.39999999999999,66.58333333333334,87.79166666666667,71.87500000000001,20050.0,8.03,2498.0,2190.0,565.8536585365854,0.014190948275862068,,"<a href=""https://m.stock.naver.com/domestic/stock/160980/total"" target=""_blank"">Naver Mobile</a>"
188260,세니젠,73.891875,83.3,40.0,88.08749999999999,84.17999999999999,1772.0,,-718.0,128.0,71.09375,,,"<a href=""https://m.stock.naver.com/domestic/stock/188260/total"" target=""_blank"">Naver Mobile</a>"
141080,리가켐바이오,73.84375,72.26666666666667,41.40833333333334,81.70000000000002,100.0,176600.0,,-686.0,64654.0,-976.6666666666667,,,"<a href=""https://m.stock.naver.com/domestic/stock/141080/total"" target=""_blank"">Naver Mobile</a>"
123570,이엠넷,73.83124999999998,58.449999999999996,74.05833333333332,94.97499999999998,67.84166666666665,1949.0,11.33,172.0,434.0,-17.391304347826086,,,"<a href=""https://m.stock.naver.com/domestic/stock/123570/total"" target=""_blank"">Naver Mobile</a>"
